,attr,sinc,intel,fun,amb,shar,gender,match
4751,7.0,9.0,9.0,7.0,6.0,4.0,1,0
4752,5.0,9.0,9.0,6.0,6.0,3.0,1,0
4753,5.0,8.0,8.0,7.0,7.0,3.0,1,0
4754,2.0,8.0,6.0,4.0,7.0,2.0,1,0
4755,7.0,7.0,7.0,7.0,6.0,3.0,1,0
4756,7.0,9.0,8.0,8.0,3.0,3.0,1,0
4757,9.0,8.0,8.0,6.0,4.0,5.0,1,1
4758,8.0,8.0,9.0,10.0,4.0,2.0,1,1
4759,10.0,8.0,10.0,9.0,5.0,4.0,1,0
4760,7.0,8.0,9.0,8.0,7.0,6.0,1,1
4761,5.0,6.0,6.0,6.0,5.0,3.0,1,0
4762,6.0,8.0,8.0,8.0,7.0,5.0,1,1
4763,7.0,6.0,6.0,7.0,7.0,5.0,1,1
4764,5.0,6.0,5.0,4.0,4.0,3.0,1,0
4765,5.0,8.0,7.0,8.0,5.0,5.0,1,1
4766,6.0,8.0,8.0,7.0,7.0,8.0,1,1
4767,5.0,6.0,8.0,4.0,5.0,3.0,1,0
4768,4.0,5.0,6.0,8.0,7.0,6.0,1,0
4769,6.0,5.0,6.0,6.0,3.0,3.0,1,0
4770,8.0,8.0,8.0,9.0,6.0,6.0,1,0
4771,5.0,6.0,5.0,4.0,4.0,3.0,1,0
4772,6.0,6.0,5.0,3.0,4.0,2.0,1,0
4773,7.0,7.0,7.0,6.0,6.0,4.0,1,1
4774,8.0,7.0,9.0,7.0,7.0,7.0,1,0
4775,4.0,7.0,7.0,4.0,7.0,4.0,1,0
4776,5.0,10.0,9.0,9.0,9.0,6.0,1,1
4777,8.0,4.0,6.0,4.0,6.0,4.0,1,0
4778,4.0,8.0,7.0,4.0,6.0,2.0,1,0
4779,5.0,8.0,8.0,7.0,6.0,4.0,1,0
4780,4.0,7.0,8.0,5.0,6.0,5.0,1,0
4781,4.0,10.0,10.0,8.0,5.0,5.0,1,0
4782,4.0,7.0,8.0,6.0,7.0,4.0,1,0
4783,7.0,7.0,9.0,8.0,7.0,9.0,1,0
4784,8.0,6.0,8.0,8.0,8.0,7.0,1,1
4785,8.0,9.0,9.0,8.0,5.0,5.0,1,0
4786,7.0,10.0,7.0,6.0,4.0,5.0,1,0
4787,7.0,7.0,7.0,6.0,8.0,9.0,1,1
4788,6.0,7.0,7.0,6.0,5.0,5.0,1,0
4789,6.0,6.0,6.0,6.0,4.0,7.0,1,0
4790,4.0,5.0,7.0,5.0,5.0,6.0,1,0
4791,7.0,7.0,6.0,6.0,7.0,5.0,1,0
4792,5.0,6.0,7.0,6.0,6.0,5.0,1,0
4793,4.0,7.0,8.0,7.0,4.0,5.0,1,0
4794,7.0,7.0,7.0,6.0,5.0,5.0,1,0
4795,7.0,7.0,7.0,6.0,7.0,6.0,1,0
4796,4.0,3.0,5.0,4.0,6.0,4.0,1,0
4797,6.0,4.0,5.0,5.0,5.0,5.0,1,0
4798,5.0,6.0,5.0,6.0,6.0,3.0,1,0
4799,5.0,6.0,5.0,6.0,5.0,4.0,1,0
4800,4.0,6.0,5.0,4.0,5.0,4.0,1,0
4801,6.0,6.0,7.0,6.0,5.0,3.0,1,0
4802,10.0,9.0,9.0,8.0,7.0,8.0,1,0
4803,6.0,9.0,7.0,6.0,6.0,7.0,1,0
4804,6.0,9.0,7.0,6.0,6.0,8.0,1,1
4805,9.0,9.0,7.0,8.0,9.0,8.0,1,1
4806,7.0,8.0,8.0,5.0,6.0,5.0,1,0
4807,7.0,9.0,8.0,10.0,9.0,9.0,1,0
4808,6.0,8.0,9.0,8.0,9.0,8.0,1,1
4809,5.0,6.0,7.0,8.0,9.0,10.0,1,0
4810,7.0,8.0,7.0,6.0,8.0,5.0,1,0
4811,9.0,7.0,8.0,9.0,8.0,10.0,1,0
4812,6.0,6.0,6.0,9.0,8.0,8.0,1,0
4813,6.0,8.0,6.0,5.0,8.0,6.0,1,0
4814,8.0,6.0,7.0,6.0,5.0,5.0,1,0
4815,9.0,9.0,7.0,7.0,5.0,6.0,1,0
4816,10.0,8.0,10.0,7.0,9.0,,1,0
4817,5.0,7.0,7.0,5.0,5.0,,1,0
4818,5.0,8.0,8.0,5.0,7.0,,1,0
4819,6.0,10.0,7.0,5.0,5.0,,1,0
4820,6.0,10.0,7.0,5.0,5.0,,1,0
4821,6.0,10.0,8.0,6.0,5.0,,1,0
4822,9.0,4.0,5.0,2.0,2.0,,1,0
4823,7.0,8.0,9.0,2.0,9.0,,1,0
4824,5.0,8.0,6.0,10.0,5.0,,1,0
4825,7.0,7.0,7.0,5.0,5.0,,1,0
4826,5.0,7.0,6.0,5.0,5.0,,1,0
4827,8.0,2.0,9.0,5.0,9.0,,1,0
4828,6.0,7.0,4.0,4.0,4.0,,1,0
4829,6.0,8.0,8.0,4.0,6.0,,1,0
4830,7.0,7.0,7.0,7.0,5.0,5.0,1,0
4831,4.0,5.0,6.0,5.0,6.0,4.0,1,0
4832,4.0,7.0,7.0,6.0,7.0,6.0,1,0
4833,6.0,7.0,7.0,7.0,7.0,6.0,1,0
4834,4.0,7.0,7.0,6.0,6.0,5.0,1,0
4835,6.0,7.0,7.0,6.0,6.0,5.0,1,0
4836,4.0,7.0,7.0,5.0,5.0,5.0,1,0
4837,6.0,7.0,8.0,7.0,5.0,5.0,1,0
4838,6.0,6.0,7.0,8.0,7.0,7.0,1,0
4839,5.0,7.0,7.0,6.0,6.0,6.0,1,0
4840,4.0,7.0,6.0,6.0,5.0,5.0,1,0
4841,4.0,8.0,7.0,6.0,5.0,5.0,1,0
4842,4.0,8.0,7.0,7.0,5.0,6.0,1,0
4843,6.0,8.0,7.0,8.0,7.0,7.0,1,0
4934,7.0,7.0,7.0,7.0,7.0,7.0,1,0
4935,8.0,10.0,9.0,7.0,8.0,8.0,1,1
4936,10.0,10.0,9.0,10.0,10.0,10.0,1,1
4937,5.0,10.0,9.0,10.0,8.0,8.0,1,0
4938,6.0,10.0,9.0,8.0,8.0,8.0,1,0
4939,9.0,10.0,10.0,10.0,9.0,9.0,1,0
4940,10.0,10.0,9.0,10.0,9.0,9.0,1,0
4941,4.0,6.0,8.0,5.0,5.0,5.0,1,0
4942,7.0,7.0,8.0,6.0,6.0,6.0,1,0
4943,4.0,8.0,8.0,6.0,6.0,5.0,1,0
4944,6.0,6.0,7.0,7.0,5.0,4.0,1,0
4945,8.0,8.0,7.0,7.0,7.0,7.0,1,1
4946,7.0,8.0,7.0,7.0,6.0,6.0,1,0
4947,5.0,8.0,7.0,7.0,6.0,6.0,1,0
4948,4.0,7.0,5.0,5.0,6.0,3.0,1,0
4949,7.0,8.0,7.0,8.0,7.0,8.0,1,0
4950,6.0,8.0,7.0,6.0,6.0,7.0,1,0
4951,4.0,6.0,6.0,5.0,6.0,3.0,1,0
4952,9.0,8.0,7.0,9.0,6.0,7.0,1,1
4953,3.0,4.0,3.0,2.0,6.0,5.0,1,0
4954,6.0,7.0,6.0,6.0,6.0,6.0,1,0
4955,8.0,7.0,7.0,6.0,6.0,7.0,1,0
4956,6.0,8.0,6.0,6.0,6.0,6.0,1,0
4957,7.0,8.0,8.0,8.0,7.0,7.0,1,0
4958,6.0,8.0,8.0,8.0,6.0,7.0,1,0
4959,9.0,7.0,7.0,8.0,8.0,6.0,1,0
4960,8.0,8.0,8.0,7.0,6.0,8.0,1,0
4961,6.0,7.0,7.0,5.0,5.0,5.0,1,0
4962,8.0,8.0,8.0,7.0,8.0,7.0,1,0
4963,5.0,8.0,7.0,7.0,5.0,7.0,1,0
4964,5.0,4.0,4.0,2.0,2.0,,1,0
4965,8.0,8.0,8.0,6.0,8.0,5.0,1,0
4966,6.0,7.0,7.0,7.0,,7.0,1,1
4967,4.0,8.0,5.0,7.0,7.0,,1,0
4968,4.0,7.0,6.0,6.0,6.0,3.0,1,0
4969,7.0,6.0,7.0,6.0,5.0,7.0,1,0
4970,5.0,8.0,6.0,6.0,6.0,6.0,1,0
4971,5.0,7.0,5.0,5.0,,5.0,1,0
4972,8.0,8.0,8.0,8.0,6.0,8.0,1,0
4973,3.0,6.0,4.0,3.0,3.0,,1,0
4974,6.0,8.0,8.0,8.0,8.0,1.0,1,0
4975,6.0,5.0,4.0,3.0,4.0,2.0,1,0
4976,7.0,7.0,6.0,8.0,6.0,8.0,1,1
4977,6.0,8.0,8.0,7.0,5.0,6.0,1,0
4978,4.0,8.0,7.0,8.0,7.0,6.0,1,0
4979,8.0,5.0,7.0,7.0,6.0,5.0,1,0
4980,5.0,7.0,7.0,4.0,9.0,2.0,1,0
4981,2.0,2.0,5.0,1.0,7.0,1.0,1,0
4982,6.0,3.0,7.0,6.0,9.0,1.0,1,0
4983,2.0,7.0,7.0,5.0,8.0,2.0,1,0
4984,9.0,9.0,9.0,7.0,7.0,6.0,1,1
4985,10.0,10.0,9.0,7.0,7.0,8.0,1,0
4986,6.0,6.0,7.0,7.0,6.0,5.0,1,0
4987,10.0,9.0,9.0,10.0,8.0,9.0,1,1
4988,7.0,10.0,9.0,7.0,7.0,7.0,1,1
4989,10.0,10.0,10.0,9.0,9.0,8.0,1,0
4990,9.0,6.0,8.0,7.0,7.0,6.0,1,0
4991,7.0,9.0,8.0,6.0,6.0,6.0,1,0
4992,10.0,7.0,8.0,8.0,8.0,6.0,1,0
4993,8.0,9.0,7.0,6.0,6.0,6.0,1,0
4994,6.0,6.0,6.0,5.0,6.0,5.0,1,0
4995,6.0,6.0,7.0,6.0,6.0,5.0,1,0
4996,5.0,6.0,6.0,5.0,6.0,5.0,1,0
4997,5.0,6.0,7.0,7.0,6.0,7.0,1,1
4998,5.0,8.0,8.0,8.0,8.0,8.0,1,1
4999,8.0,8.0,8.0,7.0,8.0,7.0,1,0
5000,8.0,8.0,8.0,8.0,7.0,7.0,1,0
5001,6.0,8.0,7.0,6.0,7.0,6.0,1,0
5002,7.0,7.0,8.0,7.0,9.0,6.0,1,0
5003,6.0,5.0,7.0,5.0,7.0,6.0,1,0
5004,8.0,7.0,7.0,8.0,9.0,7.0,1,1
5005,9.0,9.0,8.0,6.0,8.0,5.0,1,1
5006,8.0,6.0,7.0,9.0,7.0,7.0,1,0
5007,8.0,8.0,7.0,9.0,6.0,6.0,1,1
5008,4.0,8.0,6.0,5.0,6.0,3.0,1,0
5009,9.0,9.0,9.0,9.0,8.0,10.0,1,0
5010,7.0,9.0,8.0,8.0,6.0,7.0,1,1
5011,6.0,9.0,8.0,6.0,6.0,9.0,1,0
5012,6.0,9.0,9.0,8.0,8.0,7.0,1,0
5013,4.0,6.0,5.0,3.0,4.0,4.0,1,0
5014,5.0,7.0,8.0,5.0,6.0,5.0,1,0
5015,7.0,8.0,7.0,4.0,5.0,4.0,1,0
5016,9.0,8.0,8.0,10.0,7.0,9.0,1,1
5017,6.0,5.0,6.0,8.0,10.0,5.0,1,0
5018,4.0,8.0,6.0,5.0,5.0,7.0,1,0
5019,8.0,5.0,6.0,9.0,7.0,4.0,1,0
5020,8.0,6.0,7.0,7.0,6.0,4.0,1,0
5021,5.0,8.0,7.0,4.0,5.0,4.0,1,0
5022,7.0,8.0,8.0,8.0,6.0,7.0,1,0
5023,5.0,8.0,6.0,5.0,6.0,4.0,1,0
5384,7.0,8.0,9.0,7.0,7.0,1.0,1,0
5385,,,,,,,1,0
5386,10.0,10.0,10.0,8.0,9.0,8.0,1,1
5387,9.0,9.0,10.0,9.0,10.0,9.0,1,0
5388,,,,,,,1,0
5389,10.0,9.0,7.0,8.0,8.0,7.0,1,0
5390,4.0,9.0,7.0,4.0,3.0,1.0,1,0
5391,7.0,7.0,8.0,8.0,9.0,8.0,1,0
5392,10.0,10.0,10.0,10.0,10.0,9.0,1,0
5393,10.0,10.0,10.0,9.0,8.0,8.0,1,0
5394,5.0,9.0,9.0,5.0,5.0,1.0,1,0
5395,6.0,10.0,6.0,6.0,6.0,4.0,1,0
5396,4.0,9.0,4.0,3.0,3.0,3.0,1,0
5397,10.0,9.0,9.0,10.0,9.0,9.0,1,0
5398,7.0,8.0,6.0,7.0,7.0,4.0,1,0
5399,9.0,10.0,9.0,8.0,9.0,7.0,1,0
5400,7.0,8.0,9.0,5.0,5.0,5.0,1,0
5401,7.0,9.0,9.0,5.0,10.0,7.0,1,0
5402,9.5,9.0,9.5,7.0,7.0,7.0,1,0
5403,9.0,10.0,9.0,8.0,9.0,6.0,1,0
5404,8.0,8.0,8.0,8.0,8.0,8.0,1,0
5405,6.0,7.0,7.0,7.0,7.0,7.0,1,0
5406,7.0,7.0,7.0,7.0,7.0,7.0,1,1
5407,8.0,8.0,8.0,8.0,8.0,8.0,1,0
5408,7.0,7.0,8.0,7.0,7.0,7.0,1,0
5409,8.0,8.0,7.0,7.0,7.0,8.0,1,0
5410,,,,,,,1,0
5411,5.0,8.0,7.0,6.0,6.0,6.0,1,0
5412,8.0,8.0,8.0,9.0,8.0,8.0,1,1
5413,8.0,8.0,8.0,7.0,7.0,7.0,1,0
5414,7.0,7.0,8.0,7.0,7.0,7.0,1,1
5415,6.0,8.0,7.0,6.0,6.0,6.0,1,0
5416,6.0,8.0,8.0,6.0,6.0,6.0,1,0
5417,6.0,8.0,8.0,8.0,8.0,8.0,1,1
5418,8.0,8.0,8.0,8.0,8.0,8.0,1,0
5419,,,,,,,1,0
5420,7.0,7.0,7.0,7.0,7.0,7.0,1,0
5421,8.0,8.0,8.0,7.0,8.0,8.0,1,0
5422,7.0,8.0,8.0,7.0,7.0,7.0,1,1
5423,6.0,8.0,8.0,7.0,7.0,7.0,1,0
5424,6.0,7.0,7.0,6.0,5.0,5.0,1,0
5425,6.0,8.0,8.0,7.0,8.0,6.0,1,0
5426,4.0,7.0,7.0,6.0,8.0,4.0,1,0
5427,6.0,7.0,7.0,6.0,8.0,5.0,1,0
5428,5.0,8.0,7.0,7.0,6.0,7.0,1,0
5429,7.0,7.0,8.0,7.0,7.0,8.0,1,0
5430,2.0,4.0,4.0,3.0,2.0,1.0,1,0
5431,6.0,8.0,9.0,7.0,7.0,4.0,1,1
5432,7.0,8.0,7.0,8.0,8.0,7.0,1,0
5433,7.0,8.0,8.0,8.0,7.0,8.0,1,0
5434,7.0,7.0,6.0,6.0,7.0,6.0,1,0
5435,8.0,8.0,7.0,7.0,7.0,8.0,1,1
5436,5.0,7.0,6.0,5.0,6.0,4.0,1,0
5437,7.0,7.0,8.0,8.0,8.0,7.0,1,0
5438,6.0,8.0,8.0,7.0,8.0,7.0,1,0
5439,,,,,,,1,0
5440,6.0,7.0,7.0,7.0,7.0,5.0,1,0
5441,7.0,8.0,7.0,7.0,8.0,6.0,1,0
5442,7.0,6.0,8.0,6.0,8.0,6.0,1,0
5443,4.0,6.0,6.0,5.0,5.0,4.0,1,0
5444,8.0,9.0,8.0,9.0,8.0,8.0,1,0
5445,6.0,7.0,7.0,9.0,8.0,7.0,1,0
5446,3.0,9.0,8.0,6.0,8.0,6.0,1,0
5447,8.0,7.0,8.0,10.0,8.0,9.0,1,1
5448,7.0,9.0,9.0,9.0,9.0,7.0,1,1
5449,8.0,8.0,10.0,6.0,10.0,8.0,1,0
5450,3.0,8.0,6.0,5.0,8.0,5.0,1,0
5451,6.0,8.0,8.0,10.0,8.0,8.0,1,0
5452,9.0,8.0,9.0,8.0,9.0,6.0,1,0
5453,6.0,9.0,9.0,8.0,9.0,7.0,1,0
5454,9.0,9.0,9.0,9.0,9.0,7.0,1,1
5455,7.0,9.0,9.0,8.0,8.0,7.0,1,1
5456,5.0,8.0,7.0,6.0,6.0,4.0,1,0
5457,8.0,7.0,7.0,9.0,8.0,8.0,1,1
5458,7.0,9.0,9.0,8.0,9.0,7.0,1,0
5459,9.0,7.0,9.0,4.0,9.0,6.0,1,0
5460,10.0,9.0,9.0,9.0,9.0,8.0,1,0
5461,7.0,7.0,9.0,5.0,10.0,7.0,1,0
5462,8.0,10.0,10.0,8.0,10.0,8.0,1,0
5463,9.0,8.0,8.0,6.0,7.0,7.0,1,1
5464,6.0,7.0,7.0,8.0,6.0,8.0,1,0
5465,5.0,5.0,6.0,7.0,6.0,4.0,1,0
5466,6.0,9.0,9.0,8.0,9.0,7.0,1,0
5467,8.0,6.0,7.0,7.0,7.0,6.0,1,0
5468,3.0,8.0,6.0,6.0,5.0,2.0,1,0
5469,9.0,7.0,9.0,9.0,9.0,8.0,1,0
5470,4.0,8.0,8.0,4.0,3.0,3.0,1,0
5471,2.0,7.0,9.0,5.0,7.0,2.0,1,0
5472,7.0,7.0,6.0,5.0,6.0,4.0,1,0
5473,9.0,6.0,6.0,7.0,6.0,8.0,1,0
5474,7.0,7.0,6.0,5.0,5.0,4.0,1,0
5475,4.0,6.0,7.0,4.0,6.0,4.0,1,0
5476,4.0,6.0,7.0,5.0,7.0,4.0,1,0
5477,8.0,6.0,7.0,8.0,7.0,6.0,1,1
5478,9.0,7.0,6.0,8.0,5.0,8.0,1,0
5479,9.9,8.0,8.0,8.0,8.0,9.0,1,0
5480,6.0,8.0,8.0,9.0,7.0,6.0,1,0
5481,,,,,,,1,0
5482,,,,,,,1,0
5483,2.0,7.0,7.0,5.0,6.0,5.0,1,0
5484,9.0,8.0,8.0,8.0,7.0,9.0,1,1
5485,7.0,6.0,6.0,6.0,6.0,6.0,1,0
5486,6.0,7.0,6.0,7.0,5.0,6.0,1,0
5487,8.0,9.0,9.0,8.0,9.0,8.0,1,1
5488,6.0,6.0,6.0,5.0,5.0,5.0,1,1
5489,10.0,8.0,8.0,9.0,8.0,8.0,1,1
5490,2.0,6.0,7.0,5.0,6.0,4.0,1,0
5491,5.0,6.0,6.0,6.0,5.0,4.0,1,0
5492,9.0,10.0,8.0,9.0,8.0,9.0,1,1
5493,8.0,7.0,7.0,8.0,7.0,8.0,1,1
5494,6.0,8.0,8.0,6.0,6.0,7.0,1,0
5495,6.0,8.0,7.0,6.0,5.0,5.0,1,0
5496,4.0,7.0,6.0,4.0,3.0,2.0,1,0
5497,8.0,7.0,7.0,9.0,8.0,7.0,1,1
5498,9.0,8.0,9.0,9.0,9.0,8.0,1,1
5499,,,,,,,1,0
5500,8.0,8.0,8.0,8.0,8.0,8.0,1,0
5501,8.0,7.0,8.0,8.0,8.0,7.0,1,1
5502,7.0,7.0,8.0,8.0,6.0,7.0,1,1
5503,6.0,7.0,8.0,6.0,9.0,6.0,1,0
5504,6.0,8.0,7.0,7.0,6.0,7.0,1,0
5505,7.0,6.0,6.0,9.0,8.0,7.0,1,1
5506,3.0,6.0,6.0,4.0,6.0,9.0,1,0
5507,5.0,5.0,6.0,5.0,6.0,7.0,1,0
5508,7.0,7.0,7.0,8.0,6.0,5.0,1,0
5509,9.0,7.0,8.0,8.0,8.0,8.0,1,1
5510,,,,,,,1,0
5511,5.0,8.0,7.0,6.0,6.0,6.0,1,0
5512,8.0,7.0,7.0,7.0,7.0,8.0,1,1
5513,7.0,7.0,6.0,7.0,6.0,6.0,1,0
5514,8.0,6.0,5.0,4.0,4.0,4.0,1,0
5515,4.0,4.0,4.0,3.0,5.0,4.0,1,0
5516,,,,,,,1,0
5517,7.0,8.0,7.0,8.0,7.0,8.0,1,0
5518,7.0,7.0,6.0,8.0,6.0,5.0,1,0
5519,9.0,7.0,8.0,6.0,7.0,7.0,1,1
5520,6.0,7.0,8.0,6.0,6.0,5.0,1,0
5521,7.0,7.0,8.0,7.0,8.0,6.0,1,0
5522,5.0,8.0,8.0,6.0,6.0,7.0,1,0
5523,4.0,9.0,7.0,5.0,7.0,4.0,1,0
5524,8.0,7.0,8.0,8.0,7.0,8.0,1,1
5525,7.0,8.0,8.0,8.0,7.0,6.0,1,0
5526,5.0,7.0,8.0,6.0,6.0,5.0,1,0
5527,7.0,8.0,8.0,8.0,8.0,8.0,1,0
5528,7.0,8.0,8.0,8.0,7.0,7.0,1,1
5529,9.0,8.0,8.0,8.0,7.0,8.0,1,0
5530,,,,,,,1,0
5531,,,,,,,1,0
5532,7.0,8.0,7.0,8.0,8.0,7.0,1,1
5533,7.0,8.0,7.0,8.0,7.0,6.0,1,1
5534,8.0,7.0,7.0,7.0,7.0,6.0,1,0
5535,7.0,9.0,8.0,7.0,6.0,6.0,1,0
5536,,,,,,,1,0
5537,7.0,8.0,8.0,8.0,8.0,9.0,1,1
5538,7.0,8.0,7.0,8.0,7.0,7.0,1,0
5539,7.0,7.0,8.0,7.0,7.0,7.0,1,0
5540,7.0,9.0,8.0,8.0,7.0,7.0,1,1
5541,9.0,6.0,8.0,7.0,9.0,7.0,1,0
5542,,,,,,,1,0
5543,7.0,9.0,9.0,8.0,7.0,7.0,1,0
5544,,,,,,,1,0
5545,10.0,8.0,7.0,5.0,5.0,6.0,1,0
5546,8.0,7.0,10.0,8.0,7.0,4.0,1,0
5547,10.0,8.0,9.0,10.0,9.0,6.0,1,1
5548,10.0,8.0,10.0,8.0,8.0,8.0,1,1
5549,10.0,8.0,10.0,9.0,10.0,7.0,1,0
5550,4.0,4.0,5.0,4.0,4.0,3.0,1,0
5551,4.0,4.0,5.0,4.0,4.0,3.0,1,0
5552,,,,,,,1,0
5553,8.0,8.0,10.0,9.0,10.0,5.0,1,0
5554,6.0,8.0,8.0,4.0,5.0,4.0,1,1
5555,7.0,10.0,9.0,6.0,6.0,3.0,1,1
5556,6.0,10.0,9.0,5.0,5.0,6.0,1,1
5557,10.0,9.0,10.0,10.0,10.0,10.0,1,1
5558,,,,,,,1,0
5559,,,,,,,1,0
5560,,,,,,,1,0
5561,8.0,8.0,10.0,6.0,10.0,3.0,1,0
5562,10.0,9.0,10.0,8.0,9.0,9.0,1,1
5563,7.0,10.0,10.0,8.0,5.0,4.0,1,1
5564,6.0,9.0,7.0,7.0,5.0,3.0,1,0
5565,5.0,5.0,6.0,4.0,3.0,3.0,1,0
5566,3.0,6.0,7.0,2.0,6.0,1.0,1,0
5567,6.0,6.0,8.0,5.0,7.0,6.0,1,0
5568,5.0,10.0,10.0,8.0,10.0,7.0,1,0
5569,8.0,10.0,10.0,10.0,9.0,10.0,1,1
5570,2.0,10.0,6.0,6.0,7.0,2.0,1,0
5571,4.0,7.0,5.0,5.0,5.0,3.0,1,0
5572,5.0,6.0,6.0,6.0,5.0,2.0,1,0
5573,8.0,7.0,7.0,7.0,9.0,6.0,1,0
5574,3.0,7.0,7.0,1.0,6.0,1.0,1,0
5575,3.0,8.0,7.0,1.0,5.0,1.0,1,0
5576,5.0,9.0,5.0,5.0,6.0,2.0,1,0
5577,6.0,8.0,6.0,8.0,6.0,8.0,1,0
5578,8.0,8.0,8.0,8.0,7.0,7.0,1,0
5579,,,,,,,1,0
5580,9.0,7.0,7.0,6.0,6.0,5.0,1,0
5581,7.0,9.0,10.0,8.0,10.0,9.0,1,0
5582,6.0,3.0,5.0,4.0,4.0,1.0,1,0
5583,,,,,,,1,0
5584,8.0,7.0,7.0,7.0,4.0,5.0,1,1
5585,6.0,10.0,9.0,5.0,5.0,5.0,1,0
5586,2.0,10.0,7.0,3.0,7.0,8.0,1,0
5587,4.0,8.0,7.0,3.0,7.0,5.0,1,0
5588,4.0,8.0,7.0,4.0,5.0,5.0,1,0
5589,9.0,7.0,4.0,5.0,5.0,5.0,1,0
5590,2.0,8.0,8.0,6.0,6.0,5.0,1,0
5591,3.0,8.0,7.0,6.0,7.0,5.0,1,0
5592,8.0,8.0,7.0,7.0,7.0,5.0,1,1
5593,7.0,8.0,7.0,6.0,5.0,5.0,1,0
5594,,,,,,,1,0
5595,6.0,8.0,8.0,3.0,3.0,2.0,1,0
5596,4.0,9.0,9.0,2.0,9.0,2.0,1,0
5597,6.0,8.0,7.0,10.0,7.0,10.0,1,1
5598,8.0,6.0,5.0,7.0,5.0,5.0,1,0
5599,7.0,7.0,6.0,2.0,4.0,3.0,1,0
5600,6.0,7.0,8.0,4.0,7.0,1.0,1,0
5601,6.0,6.0,7.0,3.0,7.0,7.0,1,0
5602,5.0,8.0,7.0,1.0,7.0,4.0,1,0
5603,7.0,7.0,8.0,2.0,5.0,7.0,1,1
5604,,,,,,,1,0
5605,7.0,7.0,7.0,6.0,5.0,,1,0
5606,5.0,9.0,9.0,5.0,6.0,,1,0
5607,7.0,7.0,7.0,8.0,7.0,7.0,1,0
5608,7.0,7.0,6.0,7.0,8.0,7.0,1,0
5609,9.0,9.0,8.0,8.0,8.0,7.0,1,1
5610,2.0,6.0,7.0,4.0,4.0,1.0,1,0
5611,5.0,9.0,7.0,6.0,5.0,6.0,1,0
5612,9.0,9.0,9.0,9.0,8.0,,1,1
5613,9.0,8.0,7.0,6.0,5.0,5.0,1,0
5614,7.0,9.0,7.0,4.0,4.0,3.0,1,0
5615,6.0,9.0,8.0,4.0,4.0,4.0,1,0
5616,5.0,9.0,8.0,4.0,4.0,4.0,1,0
5617,7.0,7.0,6.0,7.0,7.0,8.0,1,1
5618,9.0,8.0,7.0,7.0,6.0,6.0,1,0
5619,,,,,,,1,0
5620,8.0,8.0,8.0,7.0,6.0,5.0,1,0
5621,9.0,8.0,8.0,6.0,7.0,6.0,1,0
5622,2.0,2.0,6.0,1.0,6.0,0.0,1,0
5623,8.0,5.0,,,,,1,0
5624,8.0,7.0,9.0,8.0,8.0,8.0,1,0
5625,,,,,,,1,0
5626,7.0,9.0,10.0,8.0,9.0,6.0,1,0
5627,7.0,9.0,9.0,10.0,9.0,9.0,1,0
5628,7.0,8.0,9.0,10.0,6.0,6.0,1,0
5629,8.0,8.0,9.0,6.0,8.0,9.0,1,1
5630,4.0,3.0,4.0,2.0,2.0,0.0,1,0
5631,6.0,9.0,10.0,10.0,8.0,9.0,1,0
5632,10.0,10.0,10.0,10.0,10.0,10.0,1,1
5633,10.0,9.0,9.0,9.0,10.0,9.0,1,1
5634,9.0,6.0,9.0,9.0,9.0,9.0,1,1
5635,6.0,9.0,9.0,8.0,7.0,8.0,1,0
5636,6.0,6.0,6.0,7.0,4.0,0.0,1,0
5637,7.0,9.0,9.0,9.0,9.0,10.0,1,0
5638,8.0,9.0,9.0,8.0,8.0,8.0,1,0
5639,,,,,,,1,0
5640,9.0,10.0,9.0,9.0,9.0,,1,0
5641,9.0,9.0,10.0,9.0,10.0,8.0,1,0
5642,6.0,5.0,8.0,6.0,5.0,1.0,1,0
5643,,,,,,,1,0
5644,7.0,6.0,6.0,5.0,5.0,5.0,1,0
5645,5.0,5.0,6.0,4.0,5.0,5.0,1,0
5646,5.0,5.0,6.0,4.0,5.0,5.0,1,0
5647,6.0,4.0,5.0,6.0,4.0,5.0,1,0
5648,6.0,5.0,6.0,4.0,4.0,5.0,1,0
5649,5.0,5.0,6.0,5.0,5.0,5.0,1,0
5650,5.0,4.0,5.0,4.0,5.0,4.0,1,0
5651,5.0,6.0,5.0,5.0,4.0,4.0,1,0
5652,8.0,7.0,6.0,6.0,6.0,6.0,1,0
5653,6.0,5.0,6.0,7.0,6.0,5.0,1,0
5654,7.0,6.0,5.0,5.0,5.0,6.0,1,0
5655,7.0,6.0,5.0,5.0,5.0,6.0,1,0
5656,5.0,5.0,6.0,4.0,6.0,5.0,1,0
5657,6.0,4.0,3.0,5.0,4.0,6.0,1,0
5658,7.0,6.0,5.0,5.0,6.0,5.0,1,0
5659,6.0,6.0,6.0,4.0,5.0,5.0,1,0
5660,10.0,8.0,7.0,6.0,7.0,8.0,1,1
5661,6.0,5.0,6.0,4.0,5.0,6.0,1,0
5662,5.0,7.0,5.0,5.0,4.0,3.0,1,0
5663,6.0,6.0,5.0,5.0,4.0,5.0,1,0
5664,4.0,7.0,7.0,7.0,5.0,3.0,1,0
5665,3.0,6.0,6.0,5.0,5.0,3.0,1,0
5666,,,,,,,1,0
5667,3.0,5.0,7.0,5.0,7.0,5.0,1,0
5668,3.0,7.0,6.0,5.0,4.0,3.0,1,0
5669,5.0,6.0,7.0,6.0,7.0,7.0,1,0
